Athlete_unique_url,Athlete,Trigram,Country,Event,Gender,Sport,Gold,Silver,Bronze,Total,Participations
/olympics/athletes/ha/halvard-hanevold-1.html,"Hanevold,Halvard",NOR,Norway,Winter,Male,Biathlon,3,2,1,6,5
/olympics/athletes/ha/harry-hannus-1.html,"Hannus,Harry",FIN,Finland,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/ha/jay-hakkinen-1.html,"Hakkinen,Jay",USA,United States,Winter,Male,Biathlon,0,0,0,0,4
/olympics/athletes/ha/kauko-hanninen-1.html,"HAnninen,Kauko",FIN,Finland,Summer,Male,Rowing,0,0,1,1,4
/olympics/athletes/ha/kristi-harrower-1.html,"Harrower,Kristi",AUS,Australia,Summer,Female,Basketball,0,3,1,4,4
/olympics/athletes/ha/laszlo-hammerl-1.html,"Hammerl,LAszlA3",HUN,Hungary,Summer,Male,Shooting,1,1,1,3,4
/olympics/athletes/ha/marcel-hacker-1.html,"Hacker,Marcel",GER,Germany,Summer,Male,Rowing,0,0,1,1,5
/olympics/athletes/ha/markus-hasler-1.html,"Hasler,Markus",LIE,Liechtenstein,Winter,Male,Cross Country Skiing,0,0,0,0,5
/olympics/athletes/ha/mary-hanna-1.html,"Hanna,Mary",AUS,Australia,Summer,Female,Equestrianism,0,0,0,0,5
/olympics/athletes/ha/masahiko-harada-1.html,"Harada,Masahiko",JPN,Japan,Winter,Male,Ski Jumping,1,1,1,3,5
/olympics/athletes/ha/michael-hadschieff-1.html,"Hadschieff,Michael",AUT,Austria,Winter,Male,Speed Skating,0,1,1,2,4
/olympics/athletes/ha/michiko-hasegawa-fukushima-1.html,"Hasegawa-Fukushima,Michiko",JPN,Japan,Summer,Female,Shooting,0,1,0,1,4
/olympics/athletes/ha/moustafa-hamdy-1.html,"Hamdy,Moustafa",EGY,Egypt,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ha/nebiat-habtemariam-1.html,"Habtemariam,Nebiat",ERI,Eritrea,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/ha/nils-haagensen-1.html,"Haagensen,Nils",DEN,Denmark,Summer,Male,Equestrianism,0,0,0,0,5
/olympics/athletes/ha/oswald-haselrieder-1.html,"Haselrieder,Oswald",ITA,Italy,Winter,Male,Luge,0,0,1,1,5
/olympics/athletes/ha/phyllis-harding-1.html,"Harding,Phyllis",GBR,Great Britain,Summer,Female,Swimming,0,1,0,1,4
/olympics/athletes/ha/rechelle-hawkes-1.html,"Hawkes,Rechelle",AUS,Australia,Summer,Female,Hockey,3,0,0,3,4
/olympics/athletes/ha/roman-hagara-1.html,"Hagara,Roman",AUT,Austria,Summer,Male,Sailing,2,0,0,2,4
/olympics/athletes/ha/seiko-hashimoto-1.html,"Hashimoto,Seiko",JPN,Japan,Winter,Female,Speed Skating,0,0,1,1,4
/olympics/athletes/ha/steven-hallard-1.html,"Hallard,Steven",GBR,Great Britain,Summer,Male,Archery,0,0,2,2,4
/olympics/athletes/ha/tanya-harding-1.html,"Harding,Tanya",AUS,Australia,Summer,Female,Softball,0,1,3,4,4
/olympics/athletes/ha/ulla-hakansson-1.html,"HAkansson,Ulla",SWE,Sweden,Summer,Female,Equestrianism,0,0,2,2,4
/olympics/athletes/ha/vesteinn-hafsteinsson-1.html,"Hafsteinsson,VAsteinn",ISL,Iceland,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/he/albert-helgerud-1.html,"Helgerud,Albert",NOR,Norway,Summer,Male,Shooting,2,4,1,7,4
/olympics/athletes/he/andrea-henkel-1.html,"Henkel,Andrea",GER,Germany,Winter,Female,Biathlon,2,1,1,4,4
/olympics/athletes/he/beat-hefti-1.html,"Hefti,Beat",SUI,Switzerland,Winter,Male,Bobsleigh,0,1,3,4,4
/olympics/athletes/he/betty-heidler-1.html,"Heidler,Betty",GER,Germany,Summer,Female,Athletics,0,0,1,1,4
/olympics/athletes/he/birgit-heeb-batliner-1.html,"Heeb-Batliner,Birgit",LIE,Liechtenstein,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/he/carl-hester-1.html,"Hester,Carl",GBR,Great Britain,Summer,Male,Equestrianism,1,1,0,2,5
/olympics/athletes/he/danko-herceg-1.html,"Herceg,Danko",CRO,Croatia,Summer,Male,Canoeing,0,0,0,0,4
/olympics/athletes/he/debbie-henry-mccormick-1.html,"Henry-McCormick,Debbie",USA,United States,Winter,Female,Curling,0,0,0,0,4
/olympics/athletes/he/emilie-heymans-1.html,"Heymans,Emilie",CAN,Canada,Summer,Female,Diving,0,2,2,4,4
/olympics/athletes/he/greg-henderson-1.html,"Henderson,Greg",NZL,New Zealand,Summer,Male,Cycling,0,0,0,0,5
/olympics/athletes/he/jayna-hefford-1.html,"Hefford,Jayna",CAN,Canada,Winter,Female,Ice Hockey,4,1,0,5,5
/olympics/athletes/he/jean-jacques-herbulot-1.html,"Herbulot,Jean-Jacques",FRA,France,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/he/jean-michel-henry-1.html,"Henry,Jean-Michel",FRA,France,Summer,Male,Fencing,1,1,2,4,4
/olympics/athletes/he/jose-antonio-hermida-1.html,"Hermida,JosA Antonio",ESP,Spain,Summer,Male,Cycling,0,1,0,1,5
/olympics/athletes/he/michael-hestbaek-1.html,"HestbAk,Michael",DEN,Denmark,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/he/pablo-herrera-1.html,"Herrera,Pablo",ESP,Spain,Summer,Male,Beach Volleyball,0,1,0,1,4
/olympics/athletes/he/raimo-helminen-1.html,"Helminen,Raimo",FIN,Finland,Winter,Male,Ice Hockey,0,1,2,3,6
/olympics/athletes/he/robbie-heffernan-1.html,"Heffernan,Robbie",IRL,Ireland,Summer,Male,Athletics,0,0,0,0,5
/olympics/athletes/he/roy-heiner-1.html,"Heiner,Roy",NED,Netherlands,Summer,Male,Sailing,0,0,1,1,4
/olympics/athletes/he/ruperto-herrera-1.html,"Herrera,Ruperto",CUB,Cuba,Summer,Male,Basketball,0,0,1,1,4
/olympics/athletes/he/shane-heal-1.html,"Heal,Shane",AUS,Australia,Summer,Male,Basketball,0,0,0,0,4
/olympics/athletes/he/sonja-henie-1.html,"Henie,Sonja",NOR,Norway,Winter,Female,Figure Skating,3,0,0,3,4
/olympics/athletes/he/zhiwen-he-1.html,"He,Zhiwen",ESP,Spain,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/hi/aretha-hill-thurmond-1.html,"Hill-Thurmond,Aretha",USA,United States,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/hi/george-hincapie-1.html,"Hincapie,George",USA,United States,Summer,Male,Cycling,0,0,0,0,5
/olympics/athletes/hi/igor-hinic-1.html,"HiniA,Igor",CRO,Croatia,Summer,Male,Water Polo,1,1,0,2,5
/olympics/athletes/hi/juha-hirvi-1.html,"Hirvi,Juha",FIN,Finland,Summer,Male,Shooting,0,1,0,1,6
/olympics/athletes/hi/martin-hindorff-1.html,"Hindorff,Martin",SWE,Sweden,Summer,Male,Sailing,1,0,2,3,4
/olympics/athletes/hi/mick-hill-1.html,"Hill,Mick",GBR,Great Britain,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/hi/mohamed-hikal-1.html,"Hikal,Mohamed",EGY,Egypt,Summer,Male,Boxing,0,0,0,0,4
/olympics/athletes/hi/paul-hildgartner-1.html,"Hildgartner,Paul",ITA,Italy,Winter,Male,Luge,2,1,0,3,5
/olympics/athletes/hi/stepanka-hilgertova-1.html,"HilgertovA,A tApAnka",CZE,Czech Republic,Summer,Female,Canoeing,2,0,0,2,5
/olympics/athletes/hi/taufik-hidayat-1.html,"Hidayat,Taufik",INA,Indonesia,Summer,Male,Badminton,1,0,0,1,4
/olympics/athletes/hi/vesa-hietalahti-1.html,"Hietalahti,Vesa",FIN,Finland,Winter,Male,Biathlon,0,0,0,0,4
/olympics/athletes/hj/lasse-hjortnaes-1.html,"HjortnAs,Lasse",DEN,Denmark,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/ho/abby-hoffman-1.html,"Hoffman,Abby",CAN,Canada,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/ho/anders-holmertz-1.html,"Holmertz,Anders",SWE,Sweden,Summer,Male,Swimming,0,4,1,5,4
/olympics/athletes/ho/andrew-hoy-1.html,"Hoy,Andrew",AUS,Australia,Summer,Male,Equestrianism,3,1,0,4,7
/olympics/athletes/ho/bill-hoskyns-1.html,"Hoskyns,Bill",GBR,Great Britain,Summer,Male,Fencing,0,2,0,2,6
/olympics/athletes/ho/chaunte-howard-lowe-1.html,"Howard-Lowe,Chaunte",USA,United States,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/ho/chris-hoy-1.html,"Hoy,Chris",GBR,Great Britain,Summer,Male,Cycling,6,1,0,7,4
/olympics/athletes/ho/edel-therese-hoiseth-1.html,"HA iseth,Edel Therese",NOR,Norway,Winter,Female,Speed Skating,0,0,0,0,5
/olympics/athletes/ho/erika-holst-1.html,"Holst,Erika",SWE,Sweden,Winter,Female,Ice Hockey,0,1,1,2,4
/olympics/athletes/ho/frances-houghton-1.html,"Houghton,Frances",GBR,Great Britain,Summer,Female,Rowing,0,3,0,3,5
/olympics/athletes/ho/hugo-hoyama-1.html,"Hoyama,Hugo",BRA,Brazil,Summer,Male,Table Tennis,0,0,0,0,6
/olympics/athletes/ho/jan-hoffmann-1.html,"Hoffmann,Jan",GDR,East Germany,Winter,Male,Figure Skating,0,1,0,1,4
/olympics/athletes/ho/jiri-holik-1.html,"HolAk,JiAA",TCH,Czechoslovakia,Winter,Male,Ice Hockey,0,2,2,4,4
/olympics/athletes/ho/jonas-hogh-christensen-1.html,"HA gh Christensen,Jonas",DEN,Denmark,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/ho/jose-javier-hombrados-1.html,"Hombrados,JosA Javier",ESP,Spain,Summer,Male,Handball,0,0,2,2,4
/olympics/athletes/ho/kate-howey-1.html,"Howey,Kate",GBR,Great Britain,Summer,Female,Judo,0,1,1,2,4
/olympics/athletes/ho/katinka-hosszu-1.html,"HosszAo,Katinka",HUN,Hungary,Summer,Female,Swimming,3,1,0,4,4
/olympics/athletes/ho/kerry-hore-1.html,"Hore,Kerry",AUS,Australia,Summer,Female,Rowing,0,0,1,1,4
/olympics/athletes/ho/knut-holmann-1.html,"Holmann,Knut",NOR,Norway,Summer,Male,Canoeing,3,2,1,6,4
/olympics/athletes/ho/marian-hossa-1.html,"Hossa,MariAn",SVK,Slovakia,Winter,Male,Ice Hockey,0,0,0,0,4
/olympics/athletes/ho/martin-holt-1.html,"Holt,Martin",GBR,Great Britain,Summer,Male,Fencing,0,2,0,2,5
/olympics/athletes/ho/marton-homonnai-1.html,"Homonnai,MArton",HUN,Hungary,Summer,Male,Water Polo,2,1,0,3,4
/olympics/athletes/ho/max-houben-1.html,"Houben,Max",BEL,Belgium,Winter,Male,Bobsleigh,0,1,0,1,4
/olympics/athletes/ho/mikael-holm-1.html,"Holm,Mikael",SWE,Sweden,Winter,Male,Luge,0,0,0,0,4
/olympics/athletes/ho/pavol-hochschorner-1.html,"Hochschorner,Pavol",SVK,Slovakia,Summer,Male,Canoeing,3,0,1,4,4
/olympics/athletes/ho/peter-hochschorner-1.html,"Hochschorner,Peter",SVK,Slovakia,Summer,Male,Canoeing,3,0,1,4,4
/olympics/athletes/ho/peter-hoeg-gade-1.html,"HA eg Gade,Peter",DEN,Denmark,Summer,Male,Badminton,0,0,0,0,4
/olympics/athletes/ho/peter-hol-1.html,"Hol,Peter",NOR,Norway,Summer,Male,Gymnastics,1,2,1,4,4
/olympics/athletes/ho/peter-horvath-1.html,"HorvAth,PAter",HUN,Hungary,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/ho/tore-holm-1.html,"Holm,Tore",SWE,Sweden,Summer,Male,Sailing,2,0,2,4,5
/olympics/athletes/ho/volodymyr-holubnychiy-1.html,"Holubnychiy,Volodymyr",URS,Soviet Union,Summer,Male,Athletics,2,1,1,4,5
/olympics/athletes/hr/lucia-hrivnak-klocova-1.html,"HrivnAk KlocovA,Lucia",SVK,Slovakia,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/hu/gunther-huber-1.html,"Huber,GA14nther",ITA,Italy,Winter,Male,Bobsleigh,1,0,1,2,4
/olympics/athletes/hu/hu-binyuan-1.html,"Hu,Binyuan",CHN,China,Summer,Male,Shooting,0,0,1,1,4
/olympics/athletes/hu/huang-i-hua-1.html,"Huang,I-Hua",TPE,Chinese Taipei,Summer,Female,Table Tennis,0,0,0,0,4
/olympics/athletes/hu/hur-seung-wook-1.html,"Hur,Seung-Wook",KOR,South Korea,Winter,Male,Alpine Skiing,0,0,0,0,5
/olympics/athletes/hu/jean-pierre-huguet-balent-1.html,"Huguet-Balent,Jean-Pierre",FRA,France,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/hu/laetitia-hubert-1.html,"Hubert,Laetitia",FRA,France,Winter,Female,Figure Skating,0,0,0,0,4
/olympics/athletes/hu/leon-huybrechts-1.html,"Huybrechts,LAon",BEL,Belgium,Summer,Male,Sailing,1,2,0,3,4
/olympics/athletes/hu/mark-huizinga-1.html,"Huizinga,Mark",NED,Netherlands,Summer,Male,Judo,1,0,2,3,4
/olympics/athletes/hu/muriel-hurtis-houairi-1.html,"Hurtis-Houairi,Muriel",FRA,France,Summer,Female,Athletics,0,0,1,1,4
/olympics/athletes/hu/norbert-huber-1.html,"Huber,Norbert",ITA,Italy,Winter,Male,Luge,0,1,1,2,4
/olympics/athletes/hu/wilfried-huber-1.html,"Huber,Wilfried",ITA,Italy,Winter,Male,Luge,1,0,0,1,6
/olympics/athletes/hu/willem-hubert-van-blijenburgh-1.html,"Hubert van Blijenburgh,Willem",NED,Netherlands,Summer,Male,Fencing,0,0,3,3,5
/olympics/athletes/hy/daniele-hypolito-1.html,"HypA3lito,Daniele",BRA,Brazil,Summer,Female,Gymnastics,0,0,0,0,5
/olympics/athletes/ia/periklis-iakovakis-1.html,"Iakovakis,Periklis",GRE,Greece,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ib/ainhoa-ibarra-1.html,"Ibarra,Ainhoa",ESP,Spain,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ib/ali-ibrahim-1.html,"Ibrahim,Ali",EGY,Egypt,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/ib/raul-ibarra-1.html,"Ibarra,RaAol",MEX,Mexico,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ic/kaori-icho-1.html,"Icho,Kaori",JPN,Japan,Summer,Female,Wrestling,4,0,0,4,4
/olympics/athletes/id/josefa-idem-guerrini-1.html,"Idem-Guerrini,Josefa",ITA,Italy,Summer,Female,Canoeing,1,2,1,4,6
/olympics/athletes/id/phillips-idowu-1.html,"Idowu,Phillips",GBR,Great Britain,Summer,Male,Athletics,0,1,0,1,4
/olympics/athletes/ie/lydia-ierodiaconou-lassila-1.html,"Ierodiaconou-Lassila,Lydia",AUS,Australia,Winter,Female,Freestyle Skiing,1,0,1,2,4
/olympics/athletes/ig/diana-igaly-1.html,"Igaly,DiAna",HUN,Hungary,Summer,Female,Shooting,1,0,1,2,4
/olympics/athletes/ig/doina-ignat-1.html,"Ignat,Doina",ROU,Romania,Summer,Female,Rowing,4,1,1,6,5
/olympics/athletes/ig/samuel-igun-1.html,"Igun,Samuel",NGR,Nigeria,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ih/andreas-ihle-1.html,"Ihle,Andreas",GER,Germany,Summer,Male,Canoeing,1,1,1,3,4
/olympics/athletes/il/ilias-iliadis-1.html,"Iliadis,Ilias",GRE,Greece,Summer,Male,Judo,1,0,1,2,4
/olympics/athletes/il/nikos-iliadis-1.html,"Iliadis,Nikos",GRE,Greece,Summer,Male,Weightlifting,0,0,0,0,4
/olympics/athletes/il/salim-iles-1.html,"Iles,Salim",ALG,Algeria,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/im/geza-imre-1.html,"Imre,GAza",HUN,Hungary,Summer,Male,Fencing,0,2,2,4,5
/olympics/athletes/im/hiroyuki-imai-1.html,"Imai,Hiroyuki",JPN,Japan,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/in/andrei-inesin-1.html,"IneAin,Andrei",EST,Estonia,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/in/dana-ingrova-zatopkova-1.html,"IngrovA-ZAtopkovA,Dana",TCH,Czechoslovakia,Summer,Female,Athletics,1,1,0,2,4
/olympics/athletes/in/mikaela-ingberg-1.html,"Ingberg,Mikaela",FIN,Finland,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/in/paris-inostroza-1.html,"Inostroza,Paris",CHI,Chile,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/io/corneliu-ion-1.html,"Ion,Corneliu",ROU,Romania,Summer,Male,Shooting,1,1,0,2,4
/olympics/athletes/io/ermanno-ioriatti-1.html,"Ioriatti,Ermanno",ITA,Italy,Winter,Male,Speed Skating,0,0,0,0,4
/olympics/athletes/io/kyriakos-ioannou-1.html,"Ioannou,Kyriakos",CYP,Cyprus,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/io/stefanos-ioannidis-1.html,"Ioannidis,Stefanos",GRE,Greece,Summer,Male,Wrestling,0,0,0,0,4
/olympics/athletes/ir/mike-ireland-1.html,"Ireland,Mike",CAN,Canada,Winter,Male,Speed Skating,0,0,0,0,4
/olympics/athletes/is/hidenori-isa-1.html,"Isa,Hidenori",JPN,Japan,Winter,Male,Biathlon,0,0,0,0,4
/olympics/athletes/is/vladimir-isakov-1.html,"Isakov,Vladimir",RUS,Russia,Summer,Male,Shooting,0,0,2,2,5
/olympics/athletes/is/yelena-isinbayeva-1.html,"Isinbayeva,Yelena",RUS,Russia,Summer,Female,Athletics,2,0,1,3,4
/olympics/athletes/iw/akiko-iwamoto-1.html,"Iwamoto,Akiko",JPN,Japan,Summer,Female,Rowing,0,0,0,0,4
/olympics/athletes/ja/allan-jay-1.html,"Jay,Allan",GBR,Great Britain,Summer,Male,Fencing,0,2,0,2,5
/olympics/athletes/ja/andrei-jamsa-1.html,"JAmsA,Andrei",EST,Estonia,Summer,Male,Rowing,0,0,1,1,4
/olympics/athletes/ja/cesar-jayme-1.html,"Jayme,CAsar",PHI,Philippines,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ja/colin-jackson-1.html,"Jackson,Colin",GBR,Great Britain,Summer,Male,Athletics,0,1,0,1,4
/olympics/athletes/ja/dan-jansen-1.html,"Jansen,Dan",USA,United States,Winter,Male,Speed Skating,1,0,0,1,4
/olympics/athletes/ja/dawda-jallow-1.html,"Jallow,Dawda",GAM,Gambia,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ja/finn-christian-jagge-1.html,"Jagge,Finn Christian",NOR,Norway,Winter,Male,Alpine Skiing,1,0,0,1,4
/olympics/athletes/ja/jakub-janda-1.html,"Janda,Jakub",CZE,Czech Republic,Winter,Male,Ski Jumping,0,0,0,0,4
/olympics/athletes/ja/janeth-1.html,Janeth,BRA,Brazil,Summer,Female,Basketball,0,1,1,2,4
/olympics/athletes/ja/jaromir-jagr-1.html,"JAgr,JaromAr",CZE,Czech Republic,Winter,Male,Ice Hockey,1,0,1,2,5
/olympics/athletes/ja/jean-jacoby-1.html,"Jacoby,Jean",LUX,Luxembourg,Summer,Male,Art Competitions,2,0,0,2,4
/olympics/athletes/ja/juri-jaanson-1.html,"Jaanson,JA14ri",EST,Estonia,Summer,Male,Rowing,0,2,0,2,5
/olympics/athletes/ja/lauren-jackson-1.html,"Jackson,Lauren",AUS,Australia,Summer,Female,Basketball,0,3,1,4,4
/olympics/athletes/ja/martina-jasicova-schwarzbacherova-halinarova-1.html,"JaAicovA-SchwarzbacherovA-HalinArovA,Martina",SVK,Slovakia,Winter,Female,Biathlon,0,0,0,0,5
/olympics/athletes/ja/mette-jacobsen-1.html,"Jacobsen,Mette",DEN,Denmark,Summer,Female,Swimming,0,0,0,0,5
/olympics/athletes/ja/michael-jakosits-1.html,"Jakosits,Michael",GER,Germany,Summer,Male,Shooting,1,0,0,1,4
/olympics/athletes/ja/milan-jagnesak-1.html,"JagneAAk,Milan",SVK,Slovakia,Winter,Male,Bobsleigh,0,0,0,0,4
/olympics/athletes/ja/patrik-jarbyn-1.html,"JArbyn,Patrik",SWE,Sweden,Winter,Male,Alpine Skiing,0,0,0,0,5
/olympics/athletes/ja/sarunas-jasikevicius-1.html,"JasikeviAius,A arAnas",LTU,Lithuania,Summer,Male,Basketball,0,0,1,1,4
/olympics/athletes/ja/simone-jacobs-1.html,"Jacobs,Simone",GBR,Great Britain,Summer,Female,Athletics,0,0,1,1,4
/olympics/athletes/ja/tauno-jaskari-1.html,"Jaskari,Tauno",FIN,Finland,Summer,Male,Wrestling,0,0,0,0,4
/olympics/athletes/ja/tony-jarrett-1.html,"Jarrett,Tony",GBR,Great Britain,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ja/zsu-jakabos-1.html,"Jakabos,Zsu",HUN,Hungary,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/je/anne-jensen-van-olst-1.html,"Jensen-van Olst,Anne",DEN,Denmark,Summer,Female,Equestrianism,0,0,1,1,5
/olympics/athletes/je/erling-jevne-1.html,"Jevne,Erling",NOR,Norway,Winter,Male,Cross Country Skiing,1,1,0,2,4
/olympics/athletes/je/harald-jensen-1.html,"Jensen,Harald",NOR,Norway,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/je/jeong-seong-an-1.html,"Jeong,Seong-An",KOR,South Korea,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/je/laszlo-jeney-1.html,"Jeney,LAszlA3",HUN,Hungary,Summer,Male,Water Polo,2,1,1,4,4
/olympics/athletes/je/otylia-jedrzejczak-1.html,"JAdrzejczak,Otylia",POL,Poland,Summer,Female,Swimming,1,2,0,3,4
/olympics/athletes/je/poul-richard-hoj-jensen-1.html,"Jensen,Poul Richard HA j",DEN,Denmark,Summer,Male,Sailing,2,0,0,2,4
/olympics/athletes/ji/jin-jong-o-1.html,"Jin,Jong-O",KOR,South Korea,Summer,Male,Shooting,4,2,0,6,4
/olympics/athletes/jo/al-jochim-1.html,"Jochim,Al",USA,United States,Summer,Male,Gymnastics,0,2,0,2,4
/olympics/athletes/jo/andre-jousseaume-1.html,"JousseaumA,AndrA",FRA,France,Summer,Male,Equestrianism,2,2,1,5,4
/olympics/athletes/jo/arnold-jonke-1.html,"Jonke,Arnold",AUT,Austria,Summer,Male,Rowing,0,1,0,1,4
/olympics/athletes/jo/brian-joubert-1.html,"Joubert,Brian",FRA,France,Winter,Male,Figure Skating,0,0,0,0,4
/olympics/athletes/jo/butch-johnson-1.html,"Johnson,Butch",USA,United States,Summer,Male,Archery,1,0,1,2,5
/olympics/athletes/jo/eva-joo-1.html,"JoA3,Ava",HUN,Hungary,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/jo/herman-horn-johannessen-1.html,"Johannessen,Herman Horn",NOR,Norway,Summer,Male,Sailing,0,0,1,1,4
/olympics/athletes/jo/jackie-joyner-kersee-1.html,"Joyner-Kersee,Jackie",USA,United States,Summer,Female,Athletics,3,1,2,6,4
/olympics/athletes/jo/jorgen-jonsson-1.html,"JAnsson,JArgen",SWE,Sweden,Winter,Male,Ice Hockey,2,0,0,2,4
/olympics/athletes/jo/laverne-jones-1.html,"Jones,LaVerne",ISV,United States Virgin Islands,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/jo/leisel-jones-1.html,"Jones,Leisel",AUS,Australia,Summer,Female,Swimming,3,5,1,9,4
/olympics/athletes/jo/niklas-jonsson-1.html,"Jonsson,Niklas",SWE,Sweden,Winter,Male,Cross Country Skiing,0,1,0,1,4
/olympics/athletes/jo/olli-jokinen-1.html,"Jokinen,Olli",FIN,Finland,Winter,Male,Ice Hockey,0,1,2,3,4
/olympics/athletes/jo/peter-joppich-1.html,"Joppich,Peter",GER,Germany,Summer,Male,Fencing,0,0,1,1,4
/olympics/athletes/jo/pierre-jonqueres-doriola-1.html,"JonquA res d'Oriola,Pierre",FRA,France,Summer,Male,Equestrianism,2,2,0,4,4
/olympics/athletes/jo/ralph-johnson-1.html,"Johnson,Ralph",GBR,Great Britain,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/jo/sven-johansson-3.html,"Johansson,Sven",SWE,Sweden,Summer,Male,Shooting,0,0,1,1,4
/olympics/athletes/jo/sven-johansson-4.html,"Johansson,Sven",SWE,Sweden,Winter,Male,Ice Hockey,0,1,1,2,4
/olympics/athletes/jo/tomas-johansson-2.html,"Johansson,Tomas",SWE,Sweden,Summer,Male,Wrestling,0,1,1,2,4
/olympics/athletes/ju/allan-julie-1.html,"Julie,Allan",SEY,Seychelles,Summer,Male,Sailing,0,0,0,0,5
/olympics/athletes/ju/josef-jungmann-1.html,"Jungmann,Josef",TCH,Czechoslovakia,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/ka/agi-kasoumi-1.html,"Kasoumi,Agi",GRE,Greece,Summer,Female,Shooting,0,0,0,0,6
/olympics/athletes/ka/andreas-kariolou-1.html,"Kariolou,Andreas",CYP,Cyprus,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/ka/aniko-kalovics-1.html,"KAlovics,AnikA3",HUN,Hungary,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/ka/bose-kaffo-1.html,"Kaffo,Bose",NGR,Nigeria,Summer,Female,Table Tennis,0,0,0,0,5
/olympics/athletes/ka/denise-karbon-1.html,"Karbon,Denise",ITA,Italy,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ka/elena-kaliska-1.html,"KaliskA,Elena",SVK,Slovakia,Summer,Female,Canoeing,2,0,0,2,4
/olympics/athletes/ka/filippos-kaiafas-1.html,"Kaiafas,Filippos",GRE,Greece,Summer,Male,Water Polo,0,0,0,0,4
/olympics/athletes/ka/gerd-kanter-1.html,"Kanter,Gerd",EST,Estonia,Summer,Male,Athletics,1,0,1,2,4
/olympics/athletes/ka/glenn-kable-1.html,"Kable,Glenn",FIJ,Fiji,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/ka/gyorgy-karpati-1.html,"KArpAti,GyArgy",HUN,Hungary,Summer,Male,Water Polo,3,0,1,4,4
/olympics/athletes/ka/irina-kalentyeva-1.html,"Kalentyeva,Irina",RUS,Russia,Summer,Female,Cycling,0,0,1,1,4
/olympics/athletes/ka/ivan-kalita-1.html,"Kalita,Ivan",URS,Soviet Union,Summer,Male,Equestrianism,1,1,1,3,5
/olympics/athletes/ka/jaakko-kailajarvi-1.html,"KailajArvi,Jaakko",FIN,Finland,Summer,Male,Weightlifting,0,0,0,0,4
/olympics/athletes/ka/jeno-kamuti-1.html,"Kamuti,JenA",HUN,Hungary,Summer,Male,Fencing,0,2,0,2,5
/olympics/athletes/ka/laszlo-kamuti-1.html,"Kamuti,LAszlA3",HUN,Hungary,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/ka/milko-kazanov-1.html,"Kazanov,Milko",BUL,Bulgaria,Summer,Male,Canoeing,0,0,1,1,4
/olympics/athletes/ka/minna-karhu-1.html,"Karhu,Minna",FIN,Finland,Winter,Female,Freestyle Skiing,0,0,0,0,4
/olympics/athletes/ka/nataliya-kalnysh-1.html,"Kalnysh,Nataliya",UKR,Ukraine,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/ka/nikola-karabatic-1.html,"Karabatic,Nikola",FRA,France,Summer,Male,Handball,2,1,0,3,4
